longitude,latitude,street,city,state,phone
-119.266222,39.618562,825 Commerce Center Dr,Fernley,NV,(775) 575-2249
-115.108333,36.001799,10365 S Eastern Ave,Henderson,NV,(702) 837-1121
-115.100024,36.040364,160 N Pecos Rd,Henderson,NV,(702) 263-1024
-114.977296,36.036121,310 S Boulder Hwy,Henderson,NV,(702) 564-3834
-115.045918,36.063156,590 N Stephanie St,Henderson,NV,(702) 547-0859
-115.24707,36.194822,1940 Rock Springs Dr,Las Vegas,NV,(702) 256-9340
-115.27906,36.127106,3477 S Durango Dr,Las Vegas,NV,(702) 838-9934
-115.234795,36.241648,4521 N Rancho Dr,Las Vegas,NV,(702) 658-5573
-115.297143,36.101236,4830 S Fort Apache Rd,Las Vegas,NV,(702) 220-5965
-115.223357,36.114733,6010 W Flamingo,Las Vegas,NV,(702) 362-6166
-115.287991,36.28876,7035 N Durango,Las Vegas,NV,(703) 435-7316
-115.062384,36.176438,725 N Nellis Blvd,Las Vegas,NV,(702) 452-8177
-115.0493217,36.2363756,5691 Rickenbacker Rd [Bldg 431],Nellis AFB,NV 89191,(702) 644-8516
-115.125056,36.195846,1300 E Lake Meas Blvd,North Las Vegas,NV,(702) 649-5521
-115.1615143,36.2383041,1465 W Craig Rd,North Las Vegas,NV 89030,(702) 399-9111
-115.177958,36.287325,6979 Aliante Parkway,North Las Vegas,NV,(702) 656-9196
-119.782157,39.556413,2899 Northtowne Lane,Reno,NV,(775) 358-7868
-114.065846,40.739064,1200 W Wendover Blvd,West Wendover,NV,(775) 664-3430
-73.80637,42.71849,133 Wolf Rd,Albany,NY,(518) 482-1960
-78.82229,42.99219,1395 Niagara Falls Blvd,Amherst,NY,(716) 832-5231
-78.82261,43.03466,2945 Niagara Falls Blvd,Amherst,NY,(716) 691-5742
-76.547434,42.949395,217 Grant Ave Auburn Plaza,Auburn,NY,(315) 255-9056
-78.19292,43.00062,212 W Main St,Batavia,NY,(585) 343-2075
-77.33031,42.3367,380 W Morris St,Bath,NY,(607) 776-3842
-73.522933,40.66925,409 E Sunrise Hwy,Bellmore,NY 11710,(516) 308-4535
-75.892573,42.162765,1329 Upper Front St,Binghamton,NY,(607) 724-2729
-78.76192,42.9089,1 Walden Galleria/Galleria Mall,Buffalo,NY,(716) 681-6102
-77.26392,42.87854,140 Eastern Blvd,Canandaigua,NY,(585) 396-9356
-76.113414,43.1756828,5886 Route 31,Cicero,NY,(315) 699-9826
-78.5931829,42.9550842,4002 Ransom Rd,Clarence,NY 14031,(716) 759-6656
-74.473397,42.680006,798 E Main St,Cobleskill,NY,(518) 234-4669
-73.81818,42.70986,131 Colonie Center,Colonie,NY 12205,(518) 438-0248
-76.1669724,42.6076935,158 Clinton Ave,Cortland,NY 13045,(607) 756-9836
-77.71662,42.56762,9505 Foster Wheeler Rd,Dansville,NY,(585) 335-6910
-76.072415,43.050011,3250 Erie Blvd E,De Witt,NY,(315) 446-6030
-78.69617,42.90176,4827 Broadway,Depew,NY,(716) 681-1170
-78.7369169,42.9178005,572 Dick Rd,Depew,NY 14043,(716) 601-7595
-73.560463,40.724446,2080 Hempstead Tpke,East Meadow,NY 11554,(516) 222-1232
-76.833767,42.150092,2487 Corning Rd,Elmira,NY,(607) 739-9723
-75.842707,44.036541,25495 US Route 11,Evans Mills,NY,(315) 629-5675
-79.31018,42.4551,10438 Bennett Rd,Fredonia,NY,(716) 672-4650
-73.793576,40.738645,175/14 Horace Harding Expy S,Fresh Meadows,NY,(718) 888-0444
-76.413658,43.319714,222 S Second St,Fulton,NY,(315) 592-4840
-76.99466,42.85898,280 Hamilton St,Geneva,NY,(315) 834-6091
-78.810864,42.786088,3701 McKinley Pkwy McKinley Mall,Hamburg,NY,(716) 828-1908
-78.8527527,42.7487144,5115 Camp Rd,Hamburg,NY 14075,(716) 202-1460
-74.981492,43.027187,306 E State St,Herkimer,NY,(315) 866-5307
-73.5275269,40.7634392,358 Broadway Mall Food Court 216,Hicksville,NY,(516) 681-8188
-76.512797,42.425906,328 Elmira Rd,Ithaca,NY,(607) 273-6805
-76.491081,42.481793,40 Catherwood Rd/Pyramid Mall,Ithaca,NY,(607) 257-7960
-79.25529,42.11664,346 Fluvanna Ave,Jamestown,NY,(716) 488-1620
-79.22798,42.07894,800 Foote Ave,Jamestown,NY,(716) 488-1622
-75.974996,42.12706,601-635 Harry L Dr 45/Oakdale Mall,Johnson City,NY,(607) 729-9810
-78.87313,42.9875,3793 Delaware Ave,Kenmore,NY,(716) 873-0116
-79.30645,42.09781,100 Mall Blvd,Lakewood,NY,(716) 763-0836
-73.387947,40.6957693,100 Sunrise Hwy,Lindenhurst,NY 11757,(631) 450-4448
-78.69672,43.14669,5737 S Transit Rd,Lockport,NY,(716) 433-7710
-75.486641,43.779684,7416 S State St,Lowville,NY,(315) 376-2145
-73.8860258,40.7121301,69-16 Metropolitan Ave,Middle Village,NY 11379,(718) 894-0485
-73.9912338,40.7558212,611 Eighth Ave,New York,NY 10018,(212) 273-0850
-74.07717,41.5175,239 Route 17K (I-84 Exit 6),Newburgh,NY,(845) 567-0979
-79.05061,43.09668,1001 Cedar Ave,Niagara Falls,NY,(716) 285-2450
-78.9657,43.0911,8562 Niagara Falls Blvd,Niagara Falls,NY,(716) 297-5090
-76.142571,43.121558,3813 Brewerton Rd,North Syracuse,NY,(315) 458-3908
-75.526189,42.551309,6151 State Hwy 12,Norwich,NY,(607) 336-2729
-77.71522,43.04088,Scottsville Travel Plaza MM 366 [20 Erie Station Rd] ,West Henrietta,NY,(585) 334-0475
-77.71523,43.04088,Scottsville Travel Plaza MM 366,Scottsville,NY 14546,(585) 334-0475
-78.60289,42.95248,Clarence Travel Plaza MM 412 [4002 Ransom Rd],Clarence,NY,(716) 759-6656
-75.019745,42.459638,5526 State Hwy 7,Oneonta,NY,(607) 432-9821
-78.74811,42.79816,3235 Southwestern Blvd,Orchard Park,NY,(716) 674-7268
-76.235057,42.098655,1021 Route 17C,Owego,NY,(607) 687-1179
-77.10689,42.14939,257 S Hamilton St,Painted Post,NY,(607) 962-9633
-74.9864502,44.6825256,172 Market St,Potsdam,NY 13676,(315) 265-1240
-76.117111,43.557253,3799 Rome Rd,Pulaski,NY,(315) 298-7040
-77.56872,43.20155,1802 Ridge Rd E,Rochester,NY,(585) 544-2745
-77.68968,43.16485,2336 Lyell Ave,Rochester,NY,(585) 429-6220
-77.54946,43.11249,2600 Monroe Ave,Rochester,NY,(585) 461-0557
-77.63339,43.09379,2911 W Henrietta Rd,Rochester,NY,(585) 424-4903
-77.5974,43.1485,331 Monroe Ave,Rochester,NY,(585) 454-6873
-77.6945,43.20576,436 Greece Ridge Center Dr,Rochester,NY,(585) 225-0150
-77.65223,43.20321,961 Ridge Rd W,Rochester,NY,(585) 663-6125
-76.2467728,43.0446815,4401 West Genessee St,Syracuse,NY 13219,(315) 299-6584
-76.170259,43.047997,787 Erie Blvd W,Syracuse,NY,(315) 475-5966
-76.172624,43.069333,9090 Carousel Ctr [Level 2-222],Syracuse,NY,(315) 466-0040
-75.258624,43.087908,1801-1805 Genesee St,Utica,NY,(315) 724-0768
-76.00054,42.096006,3131 Vestal Pkwy E,Vestal,NY,(607) 798-6896
-76.92045,42.95437,655 State Route 318/McArthur Glen Discount Plaza,Waterloo,NY,(315) 539-9234
-75.933118,43.976016,957 Arsenal St,Watertown,NY,(315) 782-9809
-76.86731,42.38228,511 E 4th St,Watkins Glen,NY,(607) 535-9609
-77.50328,43.18837,1250 Creek St,Webster,NY,(585) 787-0420
-76.556246,43.055692,2767 State Route 31,Weedsport,NY,(315) 834-8681
-78.75463,42.86297,2300 Union Rd,West Seneca,NY,(716) 656-0112
-75.973909,42.336118,2946 US-11,Whitney Point,NY,(607) 692-2313
-78.69836,42.96521,6845 Main St,Williamsville,NY,(716) 632-5391
-81.4911,41.02937,1000 E Waterloo Rd,Akron,OH,(330) 724-4820
-81.47037,41.10206,1231 E Tallmadge Ave,Akron,OH,(330) 633-7055
-81.10541,40.90184,40 E State St,Alliance,OH,(330) 823-3968
-84.24488,39.04672,1214 W Ohio Pike,Amelia,OH,(513) 943-1496
-82.20202,41.41814,1951 Cooper Foster Park Rd,Amherst,OH,(440) 282-3456
-82.3261,40.85993,1015 Claremont Ave,Ashland,OH,(419) 289-8119
-80.79626,41.86379,1057 W Prospect Rd,Ashtabula,OH,(440) 992-8080
-82.05847,39.33578,991 E State St,Athens,OH,(740) 592-4399
-82.019363,41.470844,1331 Center Rd,Avon,OH,(440) 934-0661
-84.14685,39.08067,2019 Hospital Dr,Batavia,OH,(513) 732-3390
-81.52717,41.41257,5445 Northfield Rd,Bedford Heights,OH,(216) 587-6658
-83.76184,40.33378,1726 S Main St,Bellefontaine,OH,(937) 592-2669
-82.85383,41.27689,625 West Main St,Bellevue,OH 44811,(419) 484-2729
-81.869904,41.372383,480 West Bagley Rd,Berea,OH,(440) 260-0862
-84.08893,38.96406,609 W Plane St,Bethel,OH,(513) 734-6864
-83.87151,40.89225,505 Oh 103,Bluffton,OH,(419) 358-2729
-83.65035,41.38792,1024 N Main St,Bowling Green,OH,(419) 354-2729
-80.7351311,40.0848942,103 Aetna St,Bridgeport,OH 43912,(740) 633-3008
-81.79631,41.40501,14500 Snow Rd,Brook Park,OH,(216) 676-6661
-81.7346,41.41968,5160 Ridge Rd,Brooklyn,OH,(216) 398-0373
-84.42632,39.84556,50 Triggs Rd,Brookville,OH,(937) 833-5805
-81.81323,41.23847,3521 Center Rd,Brunswick,OH,(330) 273-7383
-84.55103,41.45911,1400 S Main St,Bryan,OH,(419) 633-0851
-82.97538,40.815945,700 North Sandusky Ave,Bucyrus,OH,(419) 562-2168
-81.9941809,41.0020903,8417 Harley Dr,Burbank,OH 44214,(330) 302-4040
-81.52723,39.7384,44133 Fairground Rd,Caldwell,OH,(740) 732-6566
-81.57384,39.9934,61302 Southgate Rd,Cambridge,OH,(740) 435-8070
-82.82834,39.85538,6101 Gender Rd,Canal Winchester,OH,(614) 834-9511
-80.742943,41.025101,13 Talsman Dr Route 224,Canfield,OH,(330) 533-5865
-81.37228,40.80834,1125 Market Ave N,Canton,OH 44702,(234) 410-3852
-81.38576,40.76992,2543 Cleveland Ave Sw,Canton,OH,(330) 484-6894
-81.330406,40.836128,3030 Atlantic Blvd. Ne,Canton,OH,(330) 430-9565
-81.38909,40.83554,3302 Cleveland Ave Nw,Canton,OH,(330) 492-8518
-81.43177,40.79539,4620 Tuscarawas St W,Canton,OH,(330) 477-8954
-81.43892,40.85305,4850 Everhard Rd Nw,Canton,OH,(330) 494-6069
-84.53667,40.55674,1961 Havemann Rd,Celina,OH,(419) 586-7167
-84.11021,39.64676,6260 Wilmington Pike,Centerville,OH,(937) 848-2013
-84.20017,39.62719,8301 Yankee St,Centerville,OH,(937) 312-1728
-84.16022,39.60943,9268 Dayton Lebanon Pike,Centerville,OH,(937) 433-8588
-81.21104,41.58075,417 Water St,Chardon,OH,(440) 286-7515
-82.97651,39.3573,1082 N Bridge St,Chillicothe,OH,(740) 773-6584
-84.42329,39.25332,10365 Reading Rd,Cincinnati,OH,(513) 563-7303
-84.59564,39.24915,3573 Springdale Rd,Cincinnati,OH,(513) 385-1100
-84.62539,39.14614,6271 Glenway Ave,Cincinnati,OH,(513) 661-0088
-84.34233,39.07285,7790 Beechmont Ave,Cincinnati,OH,(513) 474-5880
-84.58546,39.21775,7900 Colerain Ave,Cincinnati,OH,(513) 521-0043
-84.37213,39.20227,8031 Montgomery Rd,Cincinnati,OH,(513) 791-2727
-84.26975,39.09533,851 Eastgate South Dr,Cincinnati,OH,(513) 752-4222
-84.51633,39.22481,8657 Winton Rd,Cincinnati,OH,(513) 521-0332
-84.31407,39.29255,8955 Fields Ertel Rd,Cincinnati,OH,(513) 683-9637
-82.95332,39.57955,24191 Us Highway 23 S,Circleville,OH,(740) 420-3240
-81.76858,41.48272,1421 W 117th St,Cleveland,OH,(216) 226-1556
-81.6747962,41.5039108,2203 Chester Ave,Cleveland,OH 44114,(216) 664-5676
-82.99114,41.31436,1033 W Mcpherson Hwy,Clyde,OH,(419) 547-7646
-80.69891,40.90024,320 State Route 14,Columbiana,OH,(330) 482-0440
-83.12468,39.92067,1516 Georgesville Rd,Columbus,OH,(614) 870-3998
-83.042442,39.957005,1563 W Broad St,Columbus,OH,(614) 275-3837
-83.003014,39.962021,1575 Polaris Pkwy,Columbus,OH,(614) 430-3189
-82.961464,40.060417,2160 Morse Rd,Columbus,OH,(614) 476-6424
-82.88033,39.92388,2467 S Hamilton Rd,Columbus,OH,(614) 861-5664
-83.000374,39.883888,3815 S High St,Columbus,OH,(614) 497-2150
-83.126755,39.952225,4711 W Broad St,Columbus,OH,(614) 878-5996
-83.0191769,40.0674625,5150 N High St,Columbus,OH 43214,(614) 885-2944
-82.81934,39.98201,6799 E Broad St,Columbus,OH,(614) 501-0453
-81.86911,40.27176,279 S 2nd St,Coshocton,OH,(740) 623-0250
-81.50839,41.14572,2685 State Rd,Cuyahoga Falls,OH,(330) 923-9852
-81.47836,41.16352,972 Graham Rd,Cuyahoga Falls,OH,(330) 923-3416
-84.18226,39.74245,1200 Brown St,Dayton,OH,(937) 331-9045
-84.18735,39.75757,160 S Patterson Blvd,Dayton,OH,(937) 223-6373
-84.23716,39.78816,2848 Salem Ave,Dayton,OH,(937) 275-2017
-84.20228,39.70753,3021 Kettering Blvd,Dayton,OH,(937) 293-4331
-84.19364,39.85177,3655 Maxton Rd,Dayton,OH,(937) 454-0038
-84.11524,39.74361,4433 Linden Ave,Dayton,OH,(937) 254-2374
-84.11808,39.77134,4914 Airway Rd,Dayton,OH,(937) 252-2311
-84.2215,39.67531,5770 Springboro Pike,Dayton,OH,(937) 296-0038
-84.15791,39.66024,5940 Far Hills Ave,Dayton,OH,(937) 439-2788
-84.36099,41.30139,1502 N Clinton St,Defiance,OH,(419) 782-4499
-83.0687943,40.2917595,216 S Sandusky St,Delaware,OH 43015,(740) 417-8113
-84.63621,39.09616,5013 Delhi Pike,Delhi,OH 45238,(513) 451-5565
-97.764816,39.277481,1850 E 5th St,Delphos,OH,(419) 695-1100
-84.63674,39.16883,5680 Harrison Ave,Dent,OH,(513) 574-0438
-81.49588,40.55226,3020 N Wooster Ave,Dover,OH,(330) 364-2299
-83.0912552,40.0862923,5864 Sawmill Rd,Dublin,OH 43017,(614) 336-0937
-80.58949,40.66404,16250 Dresden Ave,East Liverpool,OH,(330) 385-9625
-84.63653,39.76832,1715 N Barron St,Eaton,OH,(937) 456-1021
-84.29144,39.86777,705 S Main St,Englewood,OH,(937) 836-2034
-81.5015,41.58804,26000 Euclid Ave,Euclid,OH,(216) 731-5394
-84.02213,39.79046,1130 E Dayton Yellow Springs Rd,Fairborn,OH,(937) 879-7183
-84.05743,39.77842,2724 Colonel Glenn Hwy,Fairborn,OH,(937) 426-1427
-84.02558,39.82851,381 N Broad St,Fairborn,OH,(937) 878-1565
-84.51187,39.391,3101 Princeton Rd,Fairfield,OH,(513) 894-2549
-84.56165,39.33793,559 Nilles Rd,Fairfield,OH,(513) 829-5253
-84.49589,39.31867,6735 Dixie Hwy,Fairfield,OH,(513) 870-0228
-83.5991503,41.055015,2220 Tiffin Ave,Findlay,OH 45840,(419) 424-1299
-83.65041,41.03422,700 S Main St,Findlay,OH,(419) 424-0722
-83.42127,41.15957,301 N Countyline St,Fostoria,OH,(419) 436-0935
-83.12437,41.35194,1128 W State St,Fremont,OH,(419) 334-3682
-82.8671774,40.0116458,301 S Hamilton Rd,Gahanna,OH 43230,(614) 414-0414
-82.866165,40.055321,4727 Morse Road,Gahanna,OH,(614) 475-4540
-82.8005312,40.7407344,700 Carter Dr,Galion,OH 44833,(419) 777-7206
-82.171998,38.823483,1521 State Route 7 S,Gallipolis,OH,(740) 441-9620
-81.59565,41.40087,12763 Rockside Rd,Garfield Heights,OH,(216) 662-3576
-84.62117,40.12381,1476 Wagner Ave,Greenville,OH,(937) 548-5309
-83.06694,39.88053,2453 Stringtown Rd,Grove City,OH,(614) 871-3322
-83.08405,39.83995,2986 London Groveport Rd,Grove City,OH,(614) 801-9587
-84.58458,39.42409,1003 Nw Washington Blvd,Hamilton,OH,(513) 863-7636
-84.80122,39.25915,10890 New Haven Rd,Harrison,OH,(513) 367-5806
-82.42989,40.03747,540 Hebron Rd,Heath,OH,(740) 522-4600
-83.150001,39.982776,1540 Hilliard Rome Rd,Hilliard,OH 43026,(614) 850-0948
-83.142745,40.031883,4750 Cemetary Rd,Hilliard,OH 43026,(614) 876-2001
-83.60933,39.22286,1279 N High St,Hillsboro,OH,(937) 393-5611
-83.70219,41.61195,6723 Airport Hwy,Holland,OH,(419) 861-2150
-80.56869,41.1795,2370 N Main St,Hubbard,OH,(330) 534-0661
-84.13692,39.8671,5561 Merily Way,Huber Heights,OH,(937) 237-9407
-84.11536,39.84404,6340 Brandt Pike,Huber Heights,OH,(937) 233-8463
-82.59142,41.40295,609 Rye Beach Rd,Huron,OH,(419) 433-0207
-82.62664,39.03444,997 E Main St,Jackson,OH,(740) 288-2100
-83.54727,39.65091,311 State St,Jeffersonville,OH,(740) 426-8585
-81.33507,41.15407,1630 E Main St,Kent,OH,(330) 673-2433
-83.6073,40.648178,1215 East Columbus Street,Kenton,OH,(419) 674-4100
-84.14109,39.73363,2305 S Smithville Rd,Kettering,OH,(937) 256-1510
-82.61291,39.7306,1580 N Memorial Dr,Lancaster,OH,(740) 653-7996
-84.194820000000007,39.43229,615 E Main St,Lebanon,OH,(513) 932-9608
-83.019608,40.16486,8673 Columbus Pike Northpointe Plaza,Lewis Center,OH,(740) 657-1690
-84.0786209,40.7300682,1420 Bellefontaine Rd,Lima,OH 45804,(419) 222-1383
-84.15004,40.763092,2393 Elida Rd,Lima,OH,(419) 331-4906
-84.15128,40.70361,2535 Shawnee Rd,Lima,OH,(419) 991-7217
-82.43993,39.5407,12815 State Route 664 S,Logan,OH,(740) 380-6589
-83.3687286,39.9584389,1365 SR 42 Ne,London,OH 43140,(614) 879-5997
-84.29563,39.25353,10660 Loveland Madeira Rd,Loveland,OH,(513) 683-4508
-81.51448,41.31403,683 E Aurora Rd,Macedonia,OH,(330) 467-6022
-81.05077,41.80225,6616 N Ridge Rd,Madison,OH,(440) 428-1640
-82.55786,40.75915,1155 Park Ave W,Mansfield,OH,(419) 529-6631
-82.51328,40.69553,2325 Interstate Cir,Mansfield,OH,(419) 756-0600
-82.82993,40.369,488 Oh 61,Marengo,OH,(419) 253-9276
-81.43203,39.40872,805 Jefferson St,Marietta,OH,(740) 376-9988
-83.120636,40.566204,1314 Delaware Ave,Marion,OH,(740) 387-7212
-83.082458,40.582172,175 Mcmahan Blvd,Marion,OH,(740) 389-3598
-84.27174,39.35794,5561 S State Rte 741,Mason,OH,(513) 229-0913
-81.51132,40.79967,1111 Lincoln Way E,Massillon,OH,(330) 833-5954
-83.67987,41.58035,495 W Dussel Dr,Maumee,OH,(419) 893-9540
-81.46378,41.52021,5993 Mayfield Rd,Mayfield Heights,OH,(440) 473-1433
-81.86259,41.15475,1022 N Court St,Medina,OH,(330) 722-1116
-81.797,41.13679,5081 Eastpointe Dr,Medina,OH,(330) 725-5464
-81.36636,41.65916,7690 Mentor Ave,Mentor,OH,(440) 255-9177
-81.37804,41.6612,7715 Reynolds Rd,Mentor,OH,(440) 942-2432
-81.363991,41.704517,7719 Lakeshore Blvd,Mentor,OH,(440) 209-8866
-84.26501,39.63935,101 S Heincke Rd,Miamisburg,OH,(937) 866-0431
-81.824493,41.374607,7095 Engle Rd,Middleburg Heights,OH,(440) 239-0323
-81.07544,41.46206,15893 W High St,Middlefield,OH,(440) 632-5882
-84.35092,39.50007,1315 Elliott Dr,Middletown,OH,(513) 424-0099
-84.25468,39.19088,906 Oh-28,Milford,OH,(513) 831-7733
-83.919597,39.027983,116 W Point Pl,Mount Orab,OH,(937) 444-2682
-82.45089,40.40133,1057 Coshocton Ave,Mt Vernon,OH,(740) 392-5010
-82.8177944,40.0965053,5528 New Albany Rd East,New Albany,OH 43054,(614) 741-7069
-82.9221875,38.7546178,4508 Gallia St,New Boston,OH 45662,(740) 456-4535
-81.45184,40.50949,1444 4th St Nw,New Philadelphia,OH,(330) 343-8408
-81.4445,40.48341,400 Mill Ave Se,New Philadelphia,OH,(330) 339-5664
-82.40788,40.07434,100 Speedway Dr,Newark,OH,(740) 522-8350
-82.42828,40.0798,1175 N 21st St,Newark,OH,(740) 366-6866
-80.97405,41.18704,58 E Broad St,Newton Falls,OH,(330) 872-1565
-80.72736,41.19474,704 Youngstown Warren Rd,Niles,OH,(330) 544-3287
-81.40613,40.8962,1630 N Main St,North Canton,OH,(330) 494-0649
-81.43739,40.88007,4821 Portage St NW,North Canton,OH 44720,(330) 494-8303
-81.430489,40.914581,5400 Lauby Rd. Space 250 Akron-Canton Regional Airport,North Canton,OH,(330) 499-7974
-80.658867,40.949417,11634 Market St,North Lima,OH,(330) 549-9251
-81.91422,41.4194,26368 Lorain Rd,North Olmsted,OH,(440) 734-8413
-81.99441,41.39891,34011 Center Ridge Rd,North Ridgeville,OH,(440) 353-0885
-81.72937,41.3136,6395 Royalton Rd,North Royalton,OH,(440) 582-0166
-83.48898,41.61799,2522 Woodville Rd,Northwood,OH,(419) 697-1963
-83.53694,41.60506,7553 Arbor Dr,Northwood,OH,(419) 666-3333
-81.64051,41.02599,3193 Greenwich Rd,Norton,OH,(330) 825-5575
-82.60979,41.26967,347 Milan Ave,Norwalk,OH,(419) 663-2729
-84.45348,39.16024,4600 Smith Rd,Norwood,OH,(513) 351-8552
-82.93319,39.86803,4920 Old Rathmell Ct,Obetz,OH,(614) 497-2004
-82.59055,40.77078,689 Lexington Springmill Rd N,Ontario,OH,(419) 529-4561
-83.48444,41.63689,2647 Navarre Ave,Oregon,OH,(419) 693-6175
-84.0401,41.03241,1441 N Perry St,Ottawa,OH,(419) 523-9463
-84.75101,39.51039,2 Lynn Ave,Oxford,OH,(513) 523-3040
-81.24665,41.7245,3 W Erie St,Painesville,OH,(440) 352-4242
-81.292343,41.685402,2219 Mentor Avenue,Painesville Township,OH,(440) 354-8392
-81.68987,41.40513,1441 Snow Rd,Parma,OH,(216) 741-0445
-81.73744,41.38031,7647 Day Dr,Parma,OH,(440) 842-8954
-81.78255,41.38122,6677 Pearl Rd,Parma Heights,OH,(440) 845-7240
-83.58984,41.54452,10143 Fremont Pike,Perrysburg,OH,(419) 874-4519
-83.467555,41.5369644,26530 Baker Rd,Perrysburg,OH 43551,(419) 837-0078
-83.63508,41.53729,26530 Dixie Hwy,Perrysburg,OH,(419) 874-5930
-82.79037,39.93084,1840 Winderly Ln,Pickerington,OH,(614) 751-1280
-84.21389,40.15102,1230 E Ash St,Piqua,OH,(937) 773-8048
-80.59007,41.0236,3255 Center Rd,Poland,OH,(330) 707-9859
-82.85861,41.52204,61 Se Catawba Rd,Port Clinton,OH,(419) 734-6697
-82.99533,38.7402,1202 Chillicothe St,Portsmouth,OH,(740) 353-8226
-83.0954437,40.158123,4087 Powell Rd,Powell,OH 43065,(614) 336-3246
-81.24785,41.15749,417 W Main St,Ravenna,OH,44266
-81.24247,41.11112,4231 Lynn Rd,Ravenna,OH,(330) 325-0894
-82.83114,39.92574,2720 Brice Rd,Reynoldsburg,OH,(614) 866-0495
-82.81243,39.95494,6949 E Main St,Reynoldsburg,OH,(614) 863-8553
-81.85648,41.46071,21412 Center Ridge Rd,Rocky River,OH,(440) 331-9176
-80.8281,40.90082,2320 E State St,Salem,OH,(330) 332-9738
-82.6773,41.42144,3908 Milan Rd,Sandusky,OH,(419) 625-8125
-81.68438,41.35677,7687 Broadview Rd,Seven Hills,OH,(216) 901-1737
-81.90758,41.03054,6080 Speedway Dr,Seville,OH,(330) 769-4628
-84.3986,39.28566,11737 Lebanon Pke,Sharonville,OH,(513) 769-4030
-82.0797,41.42559,5235 Detroit Rd,Sheffield,OH,(440) 934-3075
-84.17776,40.28802,1550 Michigan St,Sidney,OH,(937) 492-8167
-81.43756,41.3859,6375 Som Center Rd,Solon,OH,(440) 248-2125
-82.987106,39.715126,5071 S Walnut Street,South Bloomfield,OH,(740) 983-3843
-81.53626,41.50231,2115 Warrensville Center Rd,South Euclid,OH,(216) 371-1605
-82.51124,38.41735,229 County Road 406,South Point,OH,(740) 894-3744
-84.26374,39.56248,895 W Central Ave,Springboro,OH,(513) 746-4628
-83.83339,39.94686,1700 North Bechtle Ave,Springfield,OH,(937) 324-3312
-83.80902,39.89453,203 E Leffel Ln,Springfield,OH,(937) 324-3264
-83.76857,39.92351,2620 E Main St,Springfield,OH,(937) 324-3335
-80.87609,40.07363,50560 Valley Centre Blvd,St Clairsville,OH,(740) 695-7942
-84.40905,40.55466,1401 Commerce Dr,St Marys,OH,(419) 394-5526
-81.4388,41.20275,1540 Norton Rd,Stow,OH,(330) 650-1553
-81.8354,41.30606,15112 Pearl Rd,Strongsville,OH,(440) 846-0700
-82.931786,40.266827,7259 E State Rd 37,Sunbury,OH,(740) 369-0317
-81.43899,41.10124,30 East Ave,Tallmadge,OH,(330) 633-7711
-83.20112,41.11217,760 W Market St,Tiffin,OH,(419) 447-3665
-84.19146,39.96171,17 Weller Dr,Tipp City,OH,(937) 667-7432
-83.57198,41.72129,1205 W Alexis Rd,Toledo,OH,(419) 476-1466
-83.62605,41.61179,1425 S Byrne Rd,Toledo,OH,(419) 385-8150
-83.62199,41.65413,1455 Secor Rd,Toledo,OH,(419) 531-0495
-83.51096,41.72272,1540 E Alexis Rd,Toledo,OH,(419) 727-1741
-83.64495,41.69757,4411 Talmadge Rd,Toledo,OH,(419) 474-5637
-83.53123,41.68666,611 E Manhattan Blvd,Toledo,OH,(419) 726-8733
-83.7113,41.67403,7030 W Central Ave,Toledo,OH,(419) 841-0722
-84.21291,40.04397,903 W Main St,Troy,OH,(937) 339-0657
-81.43851,41.30812,2670 Creekside Dr,Twinsburg,OH,(330) 487-1599
-81.34977,40.4104,101 W Mccauley Dr,Uhrichsville,OH,(740) 922-6040
-81.46598,40.96296,1687 Sandy Knoll Dr,Uniontown,OH,(330) 896-2525
-83.091072,40.027683,3650 Riverside Dr,Upper Arlington,OH,(614) 459-0911
-83.23854,40.83512,1745 E Wyandot Ave,Upper Sandusky,OH,(419) 294-4800
-83.73965,40.10714,639 Scioto St,Urbana,OH,(937) 653-3331
-84.582428,40.8831253,872 N Washington,Van Wert,OH 45891,(419) 238-7249
-84.19531,39.89097,228 E National Rd,Vandalia,OH,(937) 898-3134
-83.679031,41.181061,13190 Deshier Rd ,North Baltimore,OH,(419) 257-2610
